year,Locationdesc,Sample_Size,Data_value,Data_value_unit,Data_value_type,cbsacode,adult_population,adult_population18_65,population,total_65_and_older,total_adult_obesity,total_adult_smoking,total_below_18_years_of_age,total_children_in_poverty,total_children_in_single-parent_households,total_excessive_drinking,total_female,total_homicides,total_mental_health_providers,total_motor_vehicle_crash_deaths,total_not_proficient_in_english,total_physical_inactivity,total_poor_mental_health_days,total_poor_or_fair_health,total_poor_physical_health_days,total_premature_death,total_primary_care_physicians,total_rural,total_sexually_transmitted_infections,total_uninsured_adults,total_violent_crime
2012.0,"Huntsville, AL Metropolitan Statistical Area",138,20.75,%,Crude Prevalence,26620,309285.048,258639.236,406316.0,50645.812,97115.505072,63194.042064,97030.95199999999,17746.073399999997,30118.50238954403,34011.112056000005,206213.18,22.489083439999998,42729.31297709924,83.3226984546372,11244.8341917836,81592.0158,44170.94666666666,43858.922448,47358.68,32967.17989,5369.7924628461005,127119.70000000001,1836.507088,42526.1883,1770.3713678525187
2011.0,"Idaho Falls, ID Metropolitan Statistical Area",97,16.3,%,Crude Prevalence,26820,87166.942,73603.331,128895.0,13563.610999999999,22903.481624,11935.990268,41728.058,5754.67523,7618.9070520000005,8626.756918,64150.519,2.5764660000000004,,29.165885000000003,4716.333,18029.522832,13967.283333333335,11920.139286,14500.423333333334,8375.910043,5050.967274211018,41977.878,187.44693999999998,13442.064623,0.0
2012.0,"Idaho Falls, ID Metropolitan Statistical Area",95,16.49,%,Crude Prevalence,26820,87166.942,73603.331,128895.0,13563.610999999999,23222.803848000003,11265.878314,41728.058,7116.343228,7872.335526946184,8388.687764,64150.519,0.0,,27.389462010143177,5147.0400000302,18450.950188,14424.57333333333,11415.125106,14089.2,8546.421238300001,5050.967274211018,41977.878,198.53665,16087.535046,373.6948993073307
2013.0,"Idaho Falls, ID Metropolitan Statistical Area",120,28.21,%,Crude Prevalence,26820,91871.0000038196,77023.0000073457,134895.0,14847.9999964739,24469.93200100676,11156.519000455239,43023.9999961804,8230.66399927034,8534.62845287653,8527.362000352992,67467.9999965465,2.481709266305808,13811.106198096819,20.933359114056422,2746.6697716685003,19455.310000821013,15043.903333333332,12539.537000550998,15010.78,8362.2824511,3664.614819751503,34040.4390411757,247.286141,17871.783001710988,362.83728665570493
2014.0,"Idaho Falls, ID Metropolitan Statistical Area",98,19.89,%,Crude Prevalence,26820,92944.9999975804,77497.9999952132,136108.0,15447.0000023672,26272.294999313177,10313.99999972782,43163.0000024196,8427.350000478973,9121.695351495826,8185.784999787396,68154.5199494184,2.503107357018576,0.0,21.146984502826882,2650.720255842,18743.77999952367,15835.986666666668,13527.484999652723,15292.933333333332,8435.5638864,3498.3613274876197,34331.676328344,276.51160799999997,16875.26165161581,322.9346969074164
2015.0,"Idaho Falls, ID Metropolitan Statistical Area",107,17.54,%,Crude Prevalence,26820,93411.9999977703,77379.99999352089,137073.0,16032.000004249401,27320.615999328424,10360.215999743732,43661.000002229695,7124.909000354789,8726.927031944091,8233.139999796078,68727.0000035872,2.472891,1598.6194941545193,19.23471093262131,2717.802142847,18196.575999599445,15946.169999999998,13592.619999703586,15414.94,8607.1009393,3451.811877781673,34494.767674786104,288.298669,17188.10306335864,265.76411644485574
2019.0,"Idaho Falls, ID Metropolitan Statistical Area",132,22.93,%,Crude Prevalence,26820,99709.999996486,80922.00000117981,145643.0,18787.9999953062,29310.332998988968,13732.92921929666,45933.000003514004,5970.233000465091,7669.287586615928,15974.834927778204,72885.0000012982,1.948115,1835.8818258864703,16.758368712914034,2869.5081184318,18886.608999349883,18456.064017703255,14999.15903595371,16511.148069514697,10006.60052069158,4242.972876304519,36391.9576662603,462.464608,10884.747842592937,332.50651709957
2020.0,"Idaho Falls, ID Metropolitan Statistical Area",111,19.67,%,Crude Prevalence,26820,102297.9999990725,82757.9999978247,148904.0,19540.0000012478,30225.02099971164,13768.735244766665,46606.000000927495,5962.412000109431,9091.305387609262,15370.950835478909,74258.9999960867,1.655168595165082,1711.4401199024817,17.957674342358892,2612.5044565325998,21285.05299979412,18867.072614365807,14790.301443078166,18209.4739892461,10381.732682450023,4240.006977178809,37354.9777905645,387.98058100000003,11487.307454088155,339.2233008215833
2021.0,"Idaho Falls, ID Metropolitan Statistical Area",132,22.69,%,Crude Prevalence,26820,104726.9999988845,84545.9999985272,151530.0,20181.0000003573,31765.779999730425,17075.0121893089,46803.0000011155,5009.661000135076,6845.567056745575,17358.556744323934,75477.9999935915,2.112708689264342,1747.1467095271453,17.23141132421518,2314.5820743714,21126.678999774773,22326.928865264075,17885.22959833803,21004.722701735,10855.242594211086,4415.803352973387,37914.7073511997,357.73998700000004,13521.439903335153,345.48161539695974
2022.0,"Idaho Falls, ID Metropolitan Statistical Area",112,22.63,%,Crude Prevalence,26820,107610.9999976012,86442.9999994447,155361.0,21167.999998156498,33774.0649992714,16855.383999616763,47750.000002398796,5728.066000337332,7624.941562387203,18071.382085366688,77427.00000483061,2.583756124065176,1625.4536659787507,16.886637182769217,1977.1634720357,26212.456999398517,22752.826550385023,17725.606999608422,21139.744449630085,11819.175930754112,4534.89512493622,38834.5163310731,425.69266,13090.229251910734,354.3395936723299
2011.0,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",405,20.67,%,Crude Prevalence,26900,1374257.4300000002,1165488.012,1854130.0,208769.418,401142.605682,328694.546654,479872.57,78929.783508,156676.97235499998,226491.25701899998,943442.952,139.363928,72624.2810318511,228.69257,60891.834,360051.120453,218604.46333333332,216720.560438,211890.77333333335,140714.106699,19115.030542095647,277089.509,9441.260717000001,166701.208083,0.0
2012.0,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",438,19.55,%,Crude Prevalence,26900,1374257.4300000002,1165488.012,1854130.0,208769.418,409836.82562200003,322432.166753,479872.57,101426.40146699999,162282.52868993641,223962.462625,943442.952,127.48618771999999,72624.2810318511,224.7775665111224,68085.8424364886,355480.60705500003,214829.12666666668,215564.11523999998,209968.46666666667,141068.08640529998,19115.030542095647,277089.509,8305.256923,212876.57211,11519.47498537429
2013.0,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",543,20.82,%,Crude Prevalence,26900,1400069.9999834343,1185695.9999424196,1887674.0,214374.0000410148,417737.06199514243,325246.9929950621,487604.00001656555,104145.47700879996,164245.51259159838,233627.88899740696,966480.0000247238,134.883488558202,68280.42380583334,207.52137888366647,40366.94221028579,362041.4979958453,218229.58999999997,213596.677996366,209690.57333333333,140556.1109256,26410.58454676761,221086.3558609506,8825.477547,234981.39298549845,11553.502322104463
2014.0,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",745,21.56,%,Crude Prevalence,26900,1417187.0000059286,1193499.9999723705,1906927.0,223687.000033558,431790.2790024897,311192.6000018868,489739.9999940716,103515.9679980012,166776.78655428402,232577.62100041923,976495.3878965334,136.03094369828048,0.0,209.28443033115158,40616.9229655704,375239.69700191484,220191.66333333333,213652.1750014775,213796.22333333336,141767.2666165,25982.876702351787,222525.570651661,11121.933399,223307.4145237891,11463.735913108914
2015.0,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",404,21.53,%,Crude Prevalence,26900,1439636.0000192607,1207315.000047896,1932106.0,232320.9999713646,435758.5390060984,315713.84600438486,492469.9999807395,101295.04899488685,170795.38775101764,236406.92500318916,988682.9999872171,129.993485,18606.0994464473,192.59775425638423,41270.4594062538,364243.25300508575,222822.99666666664,216708.69400293962,216367.99333333335,139670.6211235,26669.28906571283,224937.3285385033,12740.992890000001,232854.94908992125,11350.998637432042
2016.0,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",504,15.2,%,Crude Prevalence,26900,1456157.9999880753,1215173.0000363397,1949071.0,240984.99995173552,451461.57899639255,285097.1179974276,492913.0000119248,101606.58600392891,172694.44643998495,239036.41599810397,998277.0000400377,128.544139,17926.973447891247,187.18372288090958,39275.5095912884,382870.60099686566,249781.7,230770.6279977762,235216.30666666667,141423.497094,26600.794510409538,226168.67917639102,11948.79337854228,232302.15262328472,11424.390862579983
2017.0,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",889,22.57,%,Crude Prevalence,26900,1471382.9999848234,1222427.000031226,1966499.0,248955.9999535971,459602.9559945297,266531.1837508686,495116.0000151767,99120.24700591872,174997.86733378723,255675.71568184116,1006785.9999771962,136.417445,16858.767539160115,186.82314640304807,38316.519263276,355023.37599525595,254921.5264993601,223914.0292294732,229310.58815738076,143251.273931,26745.921390900286,227694.2655992703,12023.685399000002,194355.56195739767,12525.176504562625
2018.0,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",443,19.27,%,Crude Prevalence,26900,1485312.000030782,1227942.0000350815,1981976.0,257369.9999957006,469400.93101010605,282524.4277254249,496663.9999692179,91422.80799287662,175137.08472536883,277908.69188922603,1014685.0000043686,146.95860740355818,15764.468898686542,195.98888924606123,39700.02294738101,365009.7430083466,255248.51158548135,230514.68544124876,233811.3399677736,148261.70453521804,27288.99253478367,229384.9764257535,11587.242686,158998.8423016669,12564.104665138238
2019.0,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",508,20.45,%,Crude Prevalence,26900,1507228.999980199,1238679.999972948,2006040.0,268549.0000072507,474212.464993293,286363.7443935809,498811.0000198012,82680.14600718826,174338.8136166074,282121.86765785725,1026606.0000090537,157.83539199999998,15449.370105684602,201.39770610578537,41559.7470312639,344110.4929941687,258145.35936662997,233602.63868695282,236431.82205632268,159585.786966829,26517.235967008088,231655.7603893641,12900.471775,129339.91817001664,13491.68702760545
2020.0,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",577,22.41,%,Crude Prevalence,26900,1525794.9999566579,1247249.9999757283,2026052.0,278544.9999809296,487974.37498699233,274033.8044167041,500257.0000433422,82134.86900798109,174978.49051058796,276449.75280711247,1036255.9999738114,173.04947407061564,14083.350030753181,206.69974561501297,41759.9113129256,374555.3119900356,280172.2247428961,256513.07492283976,253466.03537293206,161751.97000884946,27313.551162954132,234292.9708467633,13735.110203,135656.43670969817,13569.112893349857
2021.0,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",675,23.36,%,Crude Prevalence,26900,1549160.0000211494,1260436.0000556484,2052109.0,288723.9999655009,502772.48800853605,313382.1455064151,502948.9999788506,66261.6749928583,134908.27522441398,292719.3651143498,1049562.0000149647,181.50506489821294,13636.025937066446,212.76170686842937,42667.9390873186,381577.7070074012,312666.60130422824,281614.3633718029,264365.0220750167,162200.01439889453,27393.585503874925,236609.5928189738,13892.687452999999,135571.7212153807,13711.147978436933
2022.0,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",692,22.17,%,Crude Prevalence,26900,1564959.0000345015,1266728.9999750243,2068777.0,298230.0000594773,511015.1530116244,280661.1180065533,503817.9999654983,64623.68499301777,130661.96128508548,283949.3581983488,1057984.999971877,196.7458148793017,12420.202602611309,222.19598533043708,41835.8342361848,468029.16701202194,322648.2212723255,290519.8200077815,275708.6122490402,172682.50663572506,27397.78208887672,239048.5767870879,13715.992576999999,144623.4845563912,13750.942090641474
2011.0,"Jackson, MS Metropolitan Statistical Area",178,18.45,%,Crude Prevalence,27140,453463.45399999997,383280.13,618478.0,70183.324,150689.825702,98221.82669999999,165014.546,46314.4689,75916.235776,55974.43986,320303.833,85.203917,,168.21465500000002,9546.285,144325.77687,76329.28333333333,86380.107574,71467.23,65861.093379,8603.640277883886,215273.067,5616.514127,88229.889466,0.0
2012.0,"Jackson, MS Metropolitan Statistical Area",170,17.38,%,Crude Prevalence,27140,453463.45399999997,383280.13,618478.0,70183.324,158182.01614,95217.266436,165014.546,49223.542492,77183.18737332994,54501.485856,320303.833,82.83054084,,163.70987565905685,10903.3828481912,145848.853568,77764.87,89601.485354,73454.99666666667,64628.2914145,8603.640277883886,215273.067,6176.923648999999,87515.32997800001,2327.729391314524
2013.0,"Jackson, MS Metropolitan Statistical Area",147,15.39,%,Crude Prevalence,27140,460042.9999765455,388426.9999694566,620486.0,71616.00000708891,160251.8379919273,96582.26799533122,160443.00002345452,48188.69600656519,74433.8401865888,57286.032997006536,322394.9999887555,82.49234252206674,31038.521174130445,147.2003392761862,7103.2419307303,147790.8059925706,76637.46,90137.3429955997,72970.59,60774.3357827,11143.477236612736,205391.042198696,5364.532789,94165.91999278442,2221.979809991251
2015.0,"Jackson, MS Metropolitan Statistical Area",113,15.62,%,Crude Prevalence,27140,465009.9999986059,387621.9999802542,623083.0,77388.0000183517,162178.82899922036,95550.68199959275,158073.0000013941,51326.805002049,73793.5417069479,59879.48199984943,323969.9999954638,82.902518,18381.37809411746,132.8274549379864,6467.0268550247,145959.88399917007,75686.44333333333,89813.23099935798,72809.64,59119.6229214,11249.724051637848,206415.5722407741,5395.13259,90413.64782233935,2205.601890031627
2016.0,"Jackson, MS Metropolitan Statistical Area",97,16.68,%,Crude Prevalence,27140,467963.9999838087,387796.99997429503,624484.0,80167.0000095137,160032.5599946552,92693.58499689144,156520.00001619133,44690.64100420039,72644.07626587623,63550.70599776577,324731.000000488,82.634495,14138.778283386639,124.51749652129455,6522.4303919866,150170.6549949691,80565.79666666666,93927.0709969329,79019.42,58935.909281,11315.708220084936,207056.1396718013,4113.547496949985,90172.68008130314,2200.3343657443506
2017.0,"Jackson, MS Metropolitan Statistical Area",98,17.59,%,Crude Prevalence,27140,469878.9999908192,386991.99999969185,625382.0,82886.9999911273,158453.27499743534,87982.7646827114,155503.0000091808,46383.70600069993,72754.08912573905,61806.11303401579,325595.0000065114,82.938433,13541.571094372213,116.44525105587661,6555.3674734248,145144.43199762024,83958.18103603263,99844.62936977205,85030.6862018565,59221.387999,11095.59848773744,207097.09777105198,5027.631975,76083.8864047492,2261.772531378962
2018.0,"Jackson, MS Metropolitan Statistical Area",142,16.45,%,Crude Prevalence,27140,471254.00001094857,385708.0000181397,625435.0,85545.9999928089,161154.8110035723,87872.05315035458,154180.9999890514,40561.1309978028,72132.047349349,64281.996353852075,326064.0000102584,86.84279805788499,13138.19615828546,116.78264537131368,6122.5974158045,154094.4630034247,82245.55316445373,95276.39441184603,81160.81106816046,59387.249057899724,11626.723320809822,206861.06206502,4319.942703,64256.893448646784,2251.713888617498
2019.0,"Jackson, MS Metropolitan Statistical Area",132,17.2,%,Crude Prevalence,27140,472613.9999978235,384180.00000811176,624874.0,88433.9999897117,173184.10699898296,88093.60100007808,152260.0000021765,36504.71900134111,71047.84164551848,64514.86880102539,325661.9999958112,90.239997,11353.89905665651,121.04437625144884,6499.6084614885995,142818.9919990905,82122.97802822136,95445.72250911983,81035.74740625801,60059.73775041038,11511.124946591655,206973.2127380784,5001.262838000001,62336.033055324864,2205.72928514959
2020.0,"Jackson, MS Metropolitan Statistical Area",159,19.19,%,Crude Prevalence,27140,475828.00001777743,384490.0000113971,626075.0,91338.0000063803,180537.20800667797,86071.7759648963,150246.9999822226,36889.108995703995,68939.4410118129,67001.67676786555,325477.00001344644,95.29265965164686,11223.721932361932,119.60741649580756,6373.8414745063,146564.89700533578,91202.89287045394,100175.86534119913,87179.78255130131,60523.046987955786,10709.843031566274,207696.7343899978,5435.723764,64532.70589520153,2189.6206861037745
2021.0,"Jackson, MS Metropolitan Statistical Area",104,19.91,%,Crude Prevalence,27140,475449.0000070371,381361.0000207802,622930.0,94087.9999862569,193837.1980026522,92764.09555129011,147480.9999929629,36258.043998504574,57045.20407150901,69082.01762388865,323161.9999888961,97.81116018910089,9785.014972624935,119.21151053523516,5665.4902139865,140814.26000172683,96000.62167546383,105516.17428983009,88105.19213457311,59299.78557477062,11250.540716186391,207135.0988429839,5232.983876,61213.957181407066,2151.1117644853125
2011.0,"Jacksonville, FL Metropolitan Statistical Area",183,18.64,%,Crude Prevalence,27260,1004420.1159999999,845993.0520000001,1328144.0,158427.06399999998,266176.730132,217240.14516,323723.88399999996,48578.4064,108907.421064,181480.91215599998,680260.244,0.0,56851.669456643416,255.92454800000002,50751.208000000006,240288.170796,160143.8,146415.213528,158264.1333333333,119481.54248,15586.01584690558,174497.636,7381.026256000001,181386.848728,10751.634544
2012.0,"Jacksonville, FL Metropolitan Statistical Area",98,18.66,%,Crude Prevalence,27260,1004420.1159999999,845993.0520000001,1328144.0,158427.06399999998,275964.376344,212147.26697999996,323723.88399999996,67627.774796,111576.63393750551,182138.60077200003,680260.244,139.14845812,56851.669456643416,249.01995631439001,53138.453367156406,249419.33024799998,154706.86666666667,147263.748684,165811.44,116256.14692520001,15586.01584690558,174497.636,6804.252308,187813.529584,10569.971346602435
2013.0,"Jacksonville, FL Metropolitan Statistical Area",555,20.07,%,Crude Prevalence,27260,1040675.0000349176,870311.9999937884,1360251.0,170363.00004112907,285922.0860094385,206334.85000674476,319575.9999650825,69218.22299154865,111418.79384266071,176340.42300606665,697959.0000328848,143.10599294682268,65093.07268862163,231.0631636807237,24196.9319342817,258339.5300087925,167114.11,163196.0740056211,166363.91333333333,113779.79449290002,18799.604170134065,152576.3862811005,7155.659197999999,192371.98499884934,9368.793917346175
2014.0,"Jacksonville, FL Metropolitan Statistical Area",109,15.08,%,Crude Prevalence,27260,1058181.9999881454,876623.0000388334,1377850.0,181558.999949312,292439.11499654513,205634.7449973629,319668.0000118547,71837.63800357404,114239.50466575245,172026.4849983098,707082.9614997811,144.66965245448864,0.0,233.90430930297575,24237.6874223055,258035.518996815,170026.99666666667,165152.91699798335,172667.04333333333,115140.5545593,19076.57952708714,154812.6245775978,7344.166164,192281.27925668197,8131.15694287944
2015.0,"Jacksonville, FL Metropolitan Statistical Area",119,18.21,%,Crude Prevalence,27260,1073533.9999883985,882533.9999714056,1394624.0,191000.0000169927,304293.0749959714,208371.13399695046,321090.0000116016,69346.82900377893,116948.25860589521,174716.0449987592,715200.0000063463,136.798539,13119.119640029725,214.3548827412647,24359.7424767476,258323.82599624377,172004.65666666668,167319.55099763838,174577.65666666668,109545.6155826,18685.02809742114,157552.4393359802,6877.153857,193505.17815560664,7385.816429501617
2016.0,"Jacksonville, FL Metropolitan Statistical Area",491,15.93,%,Crude Prevalence,27260,1095123.0000317097,893699.9999904055,1419127.0,201423.0000413042,311017.36900918436,188308.70900577007,324003.99996829027,72162.71299131069,119341.28717360084,219166.8300060894,728195.0000142477,132.488025,12409.22890205742,209.46406215284838,25442.6163578989,254774.77800720755,185056.80333333334,162087.1180053891,166510.72333333336,111619.698848,18605.63724214967,160857.8243023392,7315.880971754267,195677.87853931764,7503.824030907994
2017.0,"Jacksonville, FL Metropolitan Statistical Area",394,22.53,%,Crude Prevalence,27260,1121022.0000120972,909270.0000331734,1449481.0,211751.9999789237,326063.8570038893,181329.74660716113,328458.9999879028,69512.26599600843,122496.9299485202,192477.06212407106,743068.000009871,128.967778,11922.234974154471,202.11549271499177,26869.8819026727,262204.2290030569,197956.2524596062,170134.08687897207,185634.78698850845,113724.68535100001,18883.054310478237,165074.1745750061,7650.669505999999,163118.82659413965,7389.313594304898
2018.0,"Jacksonville, FL Metropolitan Statistical Area",225,23.02,%,Crude Prevalence,27260,1144565.0000003877,921640.0000019178,1478212.0,222924.9999984698,331783.02499981725,197394.07220199704,333646.99999961234,58223.99000086911,122035.21151817757,232817.09657031036,758099.9999456793,128.8040683180166,11474.299513604334,216.4446854046331,27669.845543160798,268860.8249998938,197372.41045231742,187487.7335939394,186080.2000131732,116413.63144271418,19485.12217714669,169474.3894482414,8303.884841,137617.26547857415,7516.936460497173
2019.0,"Jacksonville, FL Metropolitan Statistical Area",255,16.54,%,Crude Prevalence,27260,1166305.0000239685,935719.0000254901,1504980.0,230585.9999984785,344502.59700682363,200973.19338910814,338674.9999760314,63863.43699472652,121936.00262514192,237278.65890111547,771360.999968629,134.812745,11190.83459666401,226.46120492217187,29231.9322347237,290375.25000572327,200844.3972320894,190822.69786809268,189387.34719035943,128830.81752113777,20265.37302659799,173691.7184459006,8710.524201999999,135869.05884655172,7523.235375349732
2020.0,"Jacksonville, FL Metropolitan Statistical Area",190,15.22,%,Crude Prevalence,27260,1190993.0000042212,948869.0000027118,1534701.0,242124.0000015094,357878.9160011683,226799.08140376065,343707.9999957789,60680.04799863381,124434.37472103341,235648.37226309904,786519.0000335572,139.24535045622673,10360.205911898875,235.5801649421049,31721.5753852093,307462.12200090487,218666.87714296294,212332.2378510235,211335.51522406252,133792.55191197307,20735.88200764961,178648.1500668945,8905.657562,141201.2284379284,7642.709245568602
2022.0,"Jacksonville, FL Metropolitan Statistical Area",206,20.06,%,Crude Prevalence,27260,1235004.000055586,970482.0000410419,1587892.0,264522.00001454435,394403.677017967,231165.74201028532,352887.9999444139,61240.01598947102,98577.27968143678,251144.32527002483,814246.9999707295,157.1526904903708,9442.080615743573,255.60437212989297,32832.145611731896,348670.9590159331,261095.06104000966,240396.49101103374,226082.1273973213,142460.67072391082,21614.658946399515,189059.4580164543,10091.600936,153467.94316207196,7835.767673143371
2011.0,"Kahului-Wailuku-Lahaina, HI Metropolitan Statistical Area",193,9.88,%,Crude Prevalence,27980,111999.047,93999.579,145240.0,17999.468,25648.362763,19697.224272,33240.953,3689.745783,10470.900195,21823.629165,71744.576,0.0,,19.305881,13502.755000000001,18818.578896000003,14031.843333333332,14437.170063,14031.843333333332,9138.358935,,18372.782,504.565732,11551.739217,303.523287
2012.0,"Kahului-Wailuku-Lahaina, HI Metropolitan Statistical Area",175,13.13,%,Crude Prevalence,27980,111999.047,93999.579,145240.0,17999.468,26210.930998000003,19137.644037,33240.953,5517.998198,10707.720405098313,22718.957541000003,71744.576,0.0,,18.919388872036865,13193.548661549099,18482.747755,14031.843333333332,14884.834251000002,14515.7,8997.1502054,,18372.782,532.871347,11833.488954,314.67277933178804
2015.0,"Kahului-Wailuku-Lahaina, HI Metropolitan Statistical Area",174,11.37,%,Crude Prevalence,27980,124211.0000067254,100629.000004344,160292.0,23582.0000023814,28197.067001526666,19114.634001035716,36080.9999932746,4979.177999071895,12551.19809277919,25444.805001378707,79564.0000007574,1.7622220000000002,,19.34955310591072,5095.1714420576,21244.491001150043,15486.193333333333,16880.456000914655,17088.213333333333,8971.712505,,23428.0027087354,494.062968,11133.378083342111,366.35788878275446
2017.0,"Kahului-Wailuku-Lahaina, HI Metropolitan Statistical Area",182,12.43,%,Crude Prevalence,27980,127980.9999934379,101785.99999510673,164726.0,26194.999998331197,28666.94299853009,17670.633261564966,36745.0000065621,5621.985001004001,12485.816713952776,27911.6163841246,81735.0000038363,2.469555,,19.56273337089126,4840.175395834601,22398.98899885163,16058.094850804877,15047.729765601189,16473.894187880083,9970.252083,,24073.0872895349,542.643552,8869.84741490971,469.27476016643976
2011.0,"Kalispell, MT Micropolitan Statistical Area",133,19.08,%,Crude Prevalence,28060,68472.736,55746.128,89624.0,12726.607999999998,14995.529184,12530.510688,21151.264,3828.378784,5139.757151999999,12256.619744,44812.0,2.3302240000000003,8002.142857142858,27.693816,448.12,13283.710784,8962.4,8832.982944000001,10157.386666666664,6871.9202,1010.8679812552252,46962.976,200.578512,11316.463984,0.0
2012.0,"Kalispell, MT Micropolitan Statistical Area",105,19.53,%,Crude Prevalence,28060,68472.736,55746.128,89624.0,12726.607999999998,14927.056448,12667.456160000002,21151.264,4441.765439999999,5688.684717573345,12256.619744,44812.0,0.0,8002.142857142858,27.57685240135024,578.2954991,13489.128992000002,8962.4,9243.81936,10456.133333333331,6673.17898,1010.8679812552252,46962.976,180.323488,14605.485536,320.0652804951232
2011.0,"Kansas City, MO-KS Metropolitan Statistical Area",1055,16.76,%,Crude Prevalence,28140,1525820.77,1288283.572,2041144.0,237537.198,443336.055285,323215.824549,515323.23,70707.62893,156728.477799,252774.30210899998,1038434.65,47.548962,,289.520209,78637.178,374133.09416800004,223012.1433333333,200825.96897200003,212735.27,146783.911405,,267943.966,9888.880968,190289.282056,9646.30799
2012.0,"Kansas City, MO-KS Metropolitan Statistical Area",755,16.66,%,Crude Prevalence,28140,1525820.77,1288283.572,2041144.0,237537.198,456013.79902900005,309501.005738,515323.23,88426.874602,161833.41814679565,249537.29518800002,1038434.65,163.1859394,,283.41268650173873,83603.65434265,373928.2774320001,228495.72999999998,198794.42043600001,213031.59333333332,147060.234844,33103.524494773694,267943.966,10221.948367,217204.581477,12445.822373056782
2013.0,"Kansas City, MO-KS Metropolitan Statistical Area",1367,19.41,%,Crude Prevalence,28140,1512466.0000159908,1265527.9999605766,2026745.0,246938.0000554141,451455.47300448467,306229.8810019828,514278.9999840092,96828.51299724332,164117.3098986236,252066.6170022391,1034155.9999855529,167.7068886937721,61691.44938358516,253.56634202252528,44322.0052559143,370273.01200297946,225659.88999999998,197552.4000014525,216886.91333333333,143784.0578655,33401.61607738082,249030.048843665,9429.811656,225653.6599916339,10814.74578927013
2014.0,"Kansas City, MO-KS Metropolitan Statistical Area",898,19.94,%,Crude Prevalence,28140,1525976.0000047493,1268795.000008472,2038724.0,257180.9999962775,452416.1129999302,291553.8429993378,512747.9999952507,94092.38800186374,166746.87528172726,251144.87100115235,1040591.233248857,168.304976289508,0.0,254.580590075027,42781.1850600615,374401.1009996691,225444.51333333334,200402.58599919392,218988.99666666667,144444.9278602,33477.43656317496,249040.0167329102,10080.918795,226153.5755340376,10381.070196078075
2015.0,"Kansas City, MO-KS Metropolitan Statistical Area",1434,19.03,%,Crude Prevalence,28140,1539742.9999442066,1272993.9999194688,2054473.0,266749.00002473796,453033.27098430565,293981.06098952127,514730.00005579344,89132.08000889601,168974.3836530051,253504.3449905736,1046704.9999635231,169.648166,17416.74108784724,232.6558152063879,42211.9613846979,365240.00698759756,227102.30333333332,202083.55799292747,220587.87666666668,139324.7314059,33109.635907995595,250152.9602487596,10217.859241,220218.4071018122,8427.44227246283
2016.0,"Kansas City, MO-KS Metropolitan Statistical Area",735,18.08,%,Crude Prevalence,28140,1555736.9999941175,1279598.999994166,2071133.0,276137.9999999517,452512.03499866923,278112.3029990255,515396.0000058824,87872.50000032705,167856.0973061489,266932.26899899606,1055470.9999848523,168.71928600000004,16346.664931348845,220.61532138877698,40930.7097531282,367647.7419990699,227035.4233333333,228208.25499919633,240129.88666666666,138741.132737,32543.085455720164,250962.1058042103,9642.743009659782,221518.1331767225,8477.477152239577
2017.0,"Kansas City, MO-KS Metropolitan Statistical Area",1522,20.45,%,Crude Prevalence,28140,1571143.0000350263,1285721.0000587064,2087471.0,285421.9999763199,465713.89300938067,271887.2130664663,516327.99996497354,84591.094997201,168492.9512970101,283599.2446301516,1062743.0000109412,164.600544,15622.597824098404,204.25442197777267,40377.517967712796,349554.25100684684,250709.4927490986,227569.73619030128,235238.88409798802,139132.56432,32538.471346234975,252152.8834307367,10014.663978999999,181311.84681239826,8481.87064255218
2018.0,"Kansas City, MO-KS Metropolitan Statistical Area",855,21.34,%,Crude Prevalence,28140,1587042.0000156825,1291810.0000292626,2104509.0,295231.9999864198,500268.4830062447,279286.39228092413,517466.9999843175,76119.707994841,169565.86517218986,303814.8170476001,1071768.9999938777,171.50411666586186,15295.052050919046,208.16504646863737,39248.1558286185,364913.70100518997,260354.39616023557,230667.89905846442,246469.1291013318,140758.6431408308,33262.04949424688,254023.1933438038,10395.112695,157040.86169429324,8535.160174990657
2019.0,"Kansas City, MO-KS Metropolitan Statistical Area",851,21.61,%,Crude Prevalence,28140,1609044.0000127405,1301575.0000319853,2128912.0,307468.9999807555,510625.86300544464,283122.3863130969,519867.99998725933,71756.16599454351,166366.02402039367,308063.24509209907,1083522.9999728133,181.45087399999997,15643.298976915978,219.5614301983322,41146.7491874181,353824.9670041875,263343.9915026361,233820.79724062624,249299.41818951632,145694.49309918037,32928.88036297363,256453.7288972056,11249.181791,151929.08975015467,9748.991085861438
